title,card-name,card-count,class,archetype,season,game-mode
Update: Brian Kibler’s Season 15 Dragon Mage,Blackwing Corruptor,2,Mage,Control,Season 15,Ladder
Kripp’s Season 15 Holy Wrath Paladin,Piloted Shredder,2,Paladin,Control,Season 15,Ladder
StrifeCro’s Season 15 Dragon Warlock,Blackwing Corruptor,2,Warlock,Control,Season 15,Ladder
StrifeCro’s Season 15 Dragon Warlock,Mortal Coil,2,Warlock,Control,Season 15,Ladder
FoxTheFeared’s Season 15 ContrOWL Warrior,Grommash Hellscream,1,Warrior,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Blackwing Technician,2,Mage,Control,Season 15,Ladder
Zetalot’s Season 15 Lightbomb Priest,Auchenai Soulpriest,2,Priest,Control,Season 15,Ladder
Trump’s Season 15 Handlock Warlock,Dr. Boom,1,Warlock,Control,Season 15,Ladder
Trump’s Season 15 Handlock Warlock,Hellfire,1,Warlock,Control,Season 15,Ladder
Trump’s Season 15 Handlock Warlock,Zombie Chow,1,Warlock,Control,Season 15,Ladder
StrifeCro’s Season 15 Dragon Warlock,Zombie Chow,1,Warlock,Control,Season 15,Ladder
Kripp’s Season 15 Holy Wrath Paladin,Ancient Watcher,2,Paladin,Control,Season 15,Ladder
StrifeCro’s Season 15 Dragon Warlock,Antique Healbot,2,Warlock,Control,Season 15,Ladder
FoxTheFeared’s Season 15 ContrOWL Warrior,Sylvanas Windrunner,1,Warrior,Control,Season 15,Ladder
StrifeCro’s Season 15 Dragon Warlock,Imp-losion,2,Warlock,Control,Season 15,Ladder
FoxTheFeared’s Season 15 ContrOWL Warrior,Sneed's Old Shredder,1,Warrior,Control,Season 15,Ladder
Zetalot’s Season 15 Lightbomb Priest,Thoughtsteal,1,Priest,Control,Season 15,Ladder
Zetalot’s Season 15 Lightbomb Priest,Shadow Madness,1,Priest,Control,Season 15,Ladder
Zetalot’s Season 15 Lightbomb Priest,Ysera,1,Priest,Control,Season 15,Ladder
Kripp’s Season 15 Holy Wrath Paladin,Guardian of Kings,1,Paladin,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Alexstrasza,1,Mage,Control,Season 15,Ladder
StrifeCro’s Season 15 Dragon Warlock,Earthen Ring Farseer,1,Warlock,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Azure Drake,2,Mage,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Nefarian,1,Mage,Control,Season 15,Ladder
StrifeCro’s Season 15 Dragon Warlock,Hellfire,1,Warlock,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Dr. Boom,1,Mage,Control,Season 15,Ladder
Trump’s Season 15 Handlock Warlock,Sylvanas Windrunner,1,Warlock,Control,Season 15,Ladder
Zetalot’s Season 15 Lightbomb Priest,Zombie Chow,2,Priest,Control,Season 15,Ladder
FoxTheFeared’s Season 15 ContrOWL Warrior,Ragnaros the Firelord,1,Warrior,Control,Season 15,Ladder
Kripp’s Season 15 Holy Wrath Paladin,Dr. Boom,1,Paladin,Control,Season 15,Ladder
Zetalot’s Season 15 Lightbomb Priest,Velen's Chosen,2,Priest,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Frostbolt,2,Mage,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Mad Scientist,2,Mage,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Zombie Chow,2,Mage,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Ysera,1,Mage,Control,Season 15,Ladder
Trump’s Season 15 Handlock Warlock,Big Game Hunter,1,Warlock,Control,Season 15,Ladder
Zetalot’s Season 15 Lightbomb Priest,Northshire Cleric,2,Priest,Control,Season 15,Ladder
Update: Brian Kibler’s Season 15 Dragon Mage,Polymorph,2,Mage,Control,Season 15,Ladder
FoxTheFeared’s Season 15 ContrOWL Warrior,Brawl,2,Warrior,Control,Season 15,Ladder
StrifeCro’s Season 15 Dragon Warlock,Chromaggus,1,Warlock,Control,Season 15,Ladder
Trump’s Season 15 Handlock Warlock,Sludge Belcher,2,Warlock,Control,Season 15,Ladder
FoxTheFeared’s Season 15 ContrOWL Warrior,Sludge Belcher,2,Warrior,Control,Season 15,Ladder
StrifeCro’s Season 15 Dragon Warlock,Abusive Sergeant,1,Warlock,Control,Season 15,Ladder
Zetalot’s Season 15 Lightbomb Priest,Cabal Shadow Priest,2,Priest,Control,Season 15,Ladder
FoxTheFeared’s Season 15 ContrOWL Warrior,Fiery War Axe,2,Warrior,Control,Season 15,Ladder
Trump’s Season 15 Handlock Warlock,Mountain Giant,2,Warlock,Control,Season 15,Ladder
Lifecoach’s ESL S.2 Finals Handlock Warlock,Molten Giant,2,Warlock,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Sludge Belcher,2,Warrior,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Grommash Hellscream,1,Warrior,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Ironbeak Owl,2,Warlock,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Faceless Manipulator,1,Warlock,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Ysera,1,Warrior,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Defender of Argus,1,Warlock,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Twilight Drake,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Sylvanas Windrunner,1,Paladin,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Shieldmaiden,2,Warrior,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Battle Rage,2,Warrior,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Frostbolt,2,Mage,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Handlock Warlock,Ragnaros the Firelord,1,Warlock,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Handlock Warlock,Shadowflame,2,Warlock,Control,Season 15,Tournament
Lifecoach’s ESL S.2 Finals Handlock Warlock,Hellfire,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Arcane Intellect,2,Mage,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Dragon Warrior,Brawl,1,Warrior,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Mortal Coil,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Antique Healbot,1,Mage,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Handlock Warlock,Darkbomb,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Dragon Warrior,Ysera,1,Warrior,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Fiery War Axe,2,Warrior,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Loot Hoarder,1,Mage,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Dragon Warrior,Blackwing Corruptor,2,Warrior,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Frothing Berserker,2,Warrior,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Aldor Peacekeeper,2,Paladin,Control,Season 15,Tournament
Roger’s ESL S.2 Finals Handlock Warlock,Antique Healbot,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Emperor Thaurissan,1,Paladin,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Ice Block,2,Mage,Control,Season 15,Tournament
Trump’s ESL S.2 Finals Handlock Warlock,Molten Giant,2,Warlock,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Handlock Warlock,Mortal Coil,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Fireball,2,Mage,Control,Season 15,Tournament
Lifecoach’s ESL S.2 Finals Handlock Warlock,Emperor Thaurissan,1,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Frost Nova,2,Mage,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Control Priest,Sludge Belcher,2,Priest,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Revenge,1,Warrior,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Handlock Warlock,Twilight Drake,2,Warlock,Control,Season 15,Tournament
Trump’s ESL S.2 Finals Handlock Warlock,Mortal Coil,2,Warlock,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Leeroy Jenkins,1,Warlock,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Handlock Warlock,Ironbeak Owl,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Tirion Fordring,1,Paladin,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Ancient Watcher,2,Warlock,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Control Warrior,Ysera,1,Warrior,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Antique Healbot,1,Paladin,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Handlock Warlock,Big Game Hunter,1,Warlock,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Control Warrior,Sludge Belcher,2,Warrior,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Mountain Giant,2,Warlock,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Dr. Boom,1,Warlock,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Emperor Thaurissan,1,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Execute,2,Warrior,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Nefarian,1,Warrior,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Molten Giant,2,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Emperor Thaurissan,1,Warrior,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Emperor Thaurissan,1,Warrior,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Defender of Argus,1,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Handlock Warlock,Ironbeak Owl,1,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Loot Hoarder,2,Warrior,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Antique Healbot,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Ice Barrier,1,Mage,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Sunfury Protector,2,Warlock,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Ancient Watcher,2,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Acolyte of Pain,2,Warrior,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Handlock Warlock,Lord Jaraxxus,1,Warlock,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Mountain Giant,2,Warlock,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Shadowflame,2,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Handlock Warlock,Defender of Argus,1,Warlock,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Twilight Drake,2,Warlock,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Dr. Boom,1,Warlock,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Shadowflame,1,Warlock,Control,Season 15,Tournament
Roger’s ESL S.2 Finals Handlock Warlock,Molten Giant,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Dragon Warrior,Fiery War Axe,2,Warrior,Control,Season 15,Tournament
Roger’s ESL S.2 Finals Handlock Warlock,Dr. Boom,1,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Big Game Hunter,1,Paladin,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Control Priest,Northshire Cleric,2,Priest,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Dr. Boom,1,Paladin,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Consecration,2,Paladin,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Equality,2,Paladin,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Control Priest,Cabal Shadow Priest,2,Priest,Control,Season 15,Tournament
Trump’s ESL S.2 Finals Handlock Warlock,Hellfire,1,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Blizzard,1,Mage,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Acolyte of Pain,1,Paladin,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Control Warrior,Fiery War Axe,2,Warrior,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Shielded Minibot,2,Paladin,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Sludge Belcher,2,Warlock,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Molten Giant,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Dragon Warrior,Shieldmaiden,1,Warrior,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Ironbeak Owl,2,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Control Priest,Shadow Madness,2,Priest,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Control Warrior,Harrison Jones,1,Warrior,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Control Paladin,Ironbeak Owl,1,Paladin,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Darkbomb,2,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Cruel Taskmaster,2,Warrior,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Emperor Thaurissan,1,Mage,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Mortal Coil,1,Warlock,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Molten Giant,2,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Warsong Commander,2,Warrior,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Fiery War Axe,2,Warrior,Control,Season 15,Tournament
Trump’s ESL S.2 Finals Handlock Warlock,Shadowflame,2,Warlock,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Handlock Warlock,Acidic Swamp Ooze,1,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Ysera,1,Warrior,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Sludge Belcher,2,Warlock,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Control Warrior,Unstable Ghoul,1,Warrior,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Harrison Jones,1,Warrior,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Sylvanas Windrunner,1,Warlock,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Big Game Hunter,2,Warlock,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Darkbomb,2,Warlock,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Control Warrior,Death's Bite,2,Warrior,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Big Game Hunter,1,Warrior,Control,Season 15,Tournament
Trump’s ESL S.2 Finals Handlock Warlock,Dr. Boom,1,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Sludge Belcher,2,Warrior,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Cruel Taskmaster,2,Warrior,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Emperor Thaurissan,1,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Dragon Warrior,Acolyte of Pain,2,Warrior,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Grim Patron,2,Warrior,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Dragon Warrior,Alexstrasza,1,Warrior,Control,Season 15,Tournament
Trump’s ESL S.2 Finals Handlock Warlock,Emperor Thaurissan,1,Warlock,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Sludge Belcher,2,Warlock,Control,Season 15,Tournament
Roger’s ESL S.2 Finals Handlock Warlock,Hellfire,1,Warlock,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Control Warrior,Shield Block,2,Warrior,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Handlock Warlock,Antique Healbot,2,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Sylvanas Windrunner,1,Warrior,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Acolyte of Pain,2,Warrior,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Sylvanas Windrunner,1,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Handlock Warlock,Emperor Thaurissan,1,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Handlock Warlock,Sylvanas Windrunner,1,Warlock,Control,Season 15,Tournament
Lifecoach’s ESL S.2 Finals Handlock Warlock,Ancient Watcher,2,Warlock,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Sylvanas Windrunner,1,Warrior,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Dr. Boom,1,Warrior,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Control Priest,Wild Pyromancer,2,Priest,Control,Season 15,Tournament
Lifecoach’s ESL S.2 Finals Handlock Warlock,Sunfury Protector,2,Warlock,Control,Season 15,Tournament
Roger’s ESL S.2 Finals Handlock Warlock,Sunfury Protector,2,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Death's Bite,2,Warrior,Control,Season 15,Tournament
Kitkatz’s ESL S.2 Finals Handlock Warlock,Loatheb,1,Warlock,Control,Season 15,Tournament
Lifecoach’s ESL S.2 Finals Handlock Warlock,Big Game Hunter,2,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Control Priest,Lightbomb,1,Priest,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Sunfury Protector,2,Warlock,Control,Season 15,Tournament
Roger’s ESL S.2 Finals Handlock Warlock,Defender of Argus,1,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Inner Rage,2,Warrior,Control,Season 15,Tournament
WWLOS’ ESL S.2 Finals Handlock Warlock,Power Overwhelming,1,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Dragon Warrior,Execute,2,Warrior,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Armorsmith,2,Warrior,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Acolyte of Pain,2,Warrior,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Handlock Warlock,Mountain Giant,2,Warlock,Control,Season 15,Tournament
Lifecoach’s ESL S.2 Finals Handlock Warlock,Defender of Argus,2,Warlock,Control,Season 15,Tournament
Trump’s ESL S.2 Finals Handlock Warlock,Siphon Soul,1,Warlock,Control,Season 15,Tournament
Roger’s ESL S.2 Finals Handlock Warlock,Sludge Belcher,2,Warlock,Control,Season 15,Tournament
Roger’s ESL S.2 Finals Handlock Warlock,Lord Jaraxxus,1,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Fiery War Axe,2,Warrior,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Control Priest,Sylvanas Windrunner,1,Priest,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Handlock Warlock,Ancient Watcher,2,Warlock,Control,Season 15,Tournament
Ostkaka’s ESL S.2 Finals Handlock Warlock,Zombie Chow,1,Warlock,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Control Priest,Harrison Jones,1,Priest,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Shield Block,2,Warrior,Control,Season 15,Tournament
Trump’s ESL S.2 Finals Handlock Warlock,Defender of Argus,1,Warlock,Control,Season 15,Tournament
SilentStorm’s ESL S.2 Finals Control Warrior,Big Game Hunter,1,Warrior,Control,Season 15,Tournament
Trump’s ESL S.2 Finals Handlock Warlock,Sludge Belcher,2,Warlock,Control,Season 15,Tournament
Demigod’s ESL S.2 Finals Freeze Mage,Cone of Cold,2,Mage,Control,Season 15,Tournament
Kolento’s ESL S.2 Finals Patron Warrior,Dread Corsair,2,Warrior,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Control Warrior,Cruel Taskmaster,1,Warrior,Control,Season 15,Tournament
Domdus’ ESL S.2 Finals Control Warrior,Brawl,2,Warrior,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Execute,2,Warrior,Control,Season 15,Tournament
Kabi’s ESL S.2 Finals Control Warrior,Nefarian,1,Warrior,Control,Season 15,Tournament
